"variable" "activity" "subject" "avgresults"
"tBodyAccJerkMag.mean.." "LAYING" 11 -0.983330628421053
"tBodyAccJerkMag.mean.." "LAYING" 12 -0.969843834166667
"tBodyAccJerkMag.mean.." "LAYING" 13 -0.985467853870968
"tBodyAccJerkMag.mean.." "LAYING" 14 -0.972576392941176
"tBodyAccJerkMag.mean.." "LAYING" 15 -0.979890228194444
"tBodyAccJerkMag.mean.." "LAYING" 16 -0.988349656571429
"tBodyAccJerkMag.mean.." "LAYING" 17 -0.981607627887324
"tBodyAccJerkMag.mean.." "LAYING" 18 -0.98832154
"tBodyAccJerkMag.mean.." "LAYING" 19 -0.98478434
"tBodyAccJerkMag.mean.." "LAYING" 20 -0.984670073823529
"tBodyAccJerkMag.mean.." "LAYING" 21 -0.982800330555556
"tBodyAccJerkMag.mean.." "LAYING" 22 -0.971169779305556
"tBodyAccJerkMag.mean.." "LAYING" 23 -0.987010197361111
"tBodyAccJerkMag.mean.." "LAYING" 24 -0.985529270555556
"tBodyAccJerkMag.mean.." "LAYING" 25 -0.962161355890411
"tBodyAccJerkMag.mean.." "LAYING" 26 -0.989970604210526
"tBodyAccJerkMag.mean.." "LAYING" 27 -0.988372773648649
"tBodyAccJerkMag.mean.." "LAYING" 28 -0.978455341875
"tBodyAccJerkMag.mean.." "LAYING" 29 -0.992725367826087
"tBodyAccJerkMag.mean.." "LAYING" 30 -0.97923282
"tBodyAccJerkMag.mean.." "SITTING" 1 -0.987364195531915
"tBodyAccJerkMag.mean.." "SITTING" 2 -0.986774713043478
"tBodyAccJerkMag.mean.." "SITTING" 3 -0.969080752884615
"tBodyAccJerkMag.mean.." "SITTING" 4 -0.9701322836
"tBodyAccJerkMag.mean.." "SITTING" 5 -0.969320155681818
"tBodyAccJerkMag.mean.." "SITTING" 6 -0.962733502
"tBodyAccJerkMag.mean.." "SITTING" 7 -0.976559676458333
"tBodyAccJerkMag.mean.." "SITTING" 8 -0.986061512173913
"tBodyAccJerkMag.mean.." "SITTING" 9 -0.964383757
"tBodyAccJerkMag.mean.." "SITTING" 10 -0.988054237592593
"tBodyAccJerkMag.mean.." "SITTING" 11 -0.97935563509434
"tBodyAccJerkMag.mean.." "SITTING" 12 -0.974734489803922
"tBodyAccJerkMag.mean.." "SITTING" 13 -0.989497838979592
"tBodyAccJerkMag.mean.." "SITTING" 14 -0.976521006111111
"tBodyAccJerkMag.mean.." "SITTING" 15 -0.986107839152542
"tBodyAccJerkMag.mean.." "SITTING" 16 -0.987472699130435
"tBodyAccJerkMag.mean.." "SITTING" 17 -0.99281471515625
"tBodyAccJerkMag.mean.." "SITTING" 18 -0.989869574561404
"tBodyAccJerkMag.mean.." "SITTING" 19 -0.986423976027397
"tBodyAccJerkMag.mean.." "SITTING" 20 -0.978774578333333
"tBodyAccJerkMag.mean.." "SITTING" 21 -0.985947225176471
"tBodyAccJerkMag.mean.." "SITTING" 22 -0.979303714032258
"tBodyAccJerkMag.mean.." "SITTING" 23 -0.982375503382353
"tBodyAccJerkMag.mean.." "SITTING" 24 -0.985555822352941
"tBodyAccJerkMag.mean.." "SITTING" 25 -0.989545142461538
"tBodyAccJerkMag.mean.." "SITTING" 26 -0.990898435769231
"tBodyAccJerkMag.mean.." "SITTING" 27 -0.989467178285714
"tBodyAccJerkMag.mean.." "SITTING" 28 -0.973274366805556
"tBodyAccJerkMag.mean.." "SITTING" 29 -0.990719807666667
"tBodyAccJerkMag.mean.." "SITTING" 30 -0.987799055645161
"tBodyAccJerkMag.mean.." "STANDING" 1 -0.992367790566038
"tBodyAccJerkMag.mean.." "STANDING" 2 -0.980489077407407
"tBodyAccJerkMag.mean.." "STANDING" 3 -0.959303840327869
"tBodyAccJerkMag.mean.." "STANDING" 4 -0.963370738392857
"tBodyAccJerkMag.mean.." "STANDING" 5 -0.956863566071429
"tBodyAccJerkMag.mean.." "STANDING" 6 -0.967102436140351
"tBodyAccJerkMag.mean.." "STANDING" 7 -0.973381306226415
"tBodyAccJerkMag.mean.." "STANDING" 8 -0.984920797777778
"tBodyAccJerkMag.mean.." "STANDING" 9 -0.969524578888889
"tBodyAccJerkMag.mean.." "STANDING" 10 -0.965163818409091
"tBodyAccJerkMag.mean.." "STANDING" 11 -0.989242377234043
"tBodyAccJerkMag.mean.." "STANDING" 12 -0.968790683278689
"tBodyAccJerkMag.mean.." "STANDING" 13 -0.98680002754386
"tBodyAccJerkMag.mean.." "STANDING" 14 -0.972965788166667
"tBodyAccJerkMag.mean.." "STANDING" 15 -0.981495125660377
"tBodyAccJerkMag.mean.." "STANDING" 16 -0.989205231794872
"tBodyAccJerkMag.mean.." "STANDING" 17 -0.991742753589744
"tBodyAccJerkMag.mean.." "STANDING" 18 -0.98596529369863
"tBodyAccJerkMag.mean.." "STANDING" 19 -0.983068923561644
"tBodyAccJerkMag.mean.." "STANDING" 20 -0.956624899041096
"tBodyAccJerkMag.mean.." "STANDING" 21 -0.974765161910112
"tBodyAccJerkMag.mean.." "STANDING" 22 -0.975876006507936
"tBodyAccJerkMag.mean.." "STANDING" 23 -0.978671485441176
"tBodyAccJerkMag.mean.." "STANDING" 24 -0.977620953913043
"tBodyAccJerkMag.mean.." "STANDING" 25 -0.984647071216216
"tBodyAccJerkMag.mean.." "STANDING" 26 -0.986985213648649
"tBodyAccJerkMag.mean.." "STANDING" 27 -0.985347620125
"tBodyAccJerkMag.mean.." "STANDING" 28 -0.959551987468354
"tBodyAccJerkMag.mean.." "STANDING" 29 -0.990785419538462
"tBodyAccJerkMag.mean.." "STANDING" 30 -0.971225190169491
"tBodyAccJerkMag.mean.." "WALKING" 1 -0.141428809031579
"tBodyAccJerkMag.mean.." "WALKING" 2 -0.281424153881356
"tBodyAccJerkMag.mean.." "WALKING" 3 -0.280009317413793
"tBodyAccJerkMag.mean.." "WALKING" 4 -0.366700879833333
"tBodyAccJerkMag.mean.." "WALKING" 5 -0.288333024071429
"tBodyAccJerkMag.mean.." "WALKING" 6 -0.195117026052632
"tBodyAccJerkMag.mean.." "WALKING" 7 -0.192948900438596
"tBodyAccJerkMag.mean.." "WALKING" 8 -0.0668322430433333
"tBodyAccJerkMag.mean.." "WALKING" 9 -0.203733615519231
"tBodyAccJerkMag.mean.." "WALKING" 10 -0.132624992298283
"tBodyAccJerkMag.mean.." "WALKING" 11 -0.402333202033898
"tBodyAccJerkMag.mean.." "WALKING" 12 -0.144064922688
"tBodyAccJerkMag.mean.." "WALKING" 13 -0.133205034736842
"tBodyAccJerkMag.mean.." "WALKING" 14 -0.377293155084746
"tBodyAccJerkMag.mean.." "WALKING" 15 -0.320129322962963
"tBodyAccJerkMag.mean.." "WALKING" 16 -0.363144483529412
"tBodyAccJerkMag.mean.." "WALKING" 17 -0.301093269180328
"tBodyAccJerkMag.mean.." "WALKING" 18 -0.379269262142857
"tBodyAccJerkMag.mean.." "WALKING" 19 0.109450990201923
"tBodyAccJerkMag.mean.." "WALKING" 20 -0.0429359302764706
"tBodyAccJerkMag.mean.." "WALKING" 21 -0.148138991523077
"tBodyAccJerkMag.mean.." "WALKING" 22 0.02291996735
"tBodyAccJerkMag.mean.." "WALKING" 23 -0.0670819655881356
"tBodyAccJerkMag.mean.." "WALKING" 24 -0.399722201034483
"tBodyAccJerkMag.mean.." "WALKING" 25 -0.538291424594595
"tBodyAccJerkMag.mean.." "WALKING" 26 -0.290758024915254
"tBodyAccJerkMag.mean.." "WALKING" 27 -0.230500549298246
"tBodyAccJerkMag.mean.." "WALKING" 28 -0.299223359444444
"tBodyAccJerkMag.mean.." "WALKING" 29 -0.240231677415094
"tBodyAccJerkMag.mean.." "WALKING" 30 -0.352111713846154
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 1 -0.0894474807979592
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 2 0.00565516335106383
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 3 -0.205239246653061
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 4 -0.228851413747333
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 5 -0.0637528559361702
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 6 0.10384507225
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 7 -0.170319619372979
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 8 0.262628490268421
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 9 -0.16237608927619
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 10 0.0507010228431579
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 11 -0.198206139934783
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 12 -0.107091019565217
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 13 -0.127926051502128
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 14 0.0353601375466667
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 15 -0.0372666071540476
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 16 -0.165908810808511
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 17 -0.221631694184783
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 18 -0.466516044
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 19 0.434490400974359
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 20 -0.0612699838466667
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 21 -0.0802241799933333
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 22 -0.0179784626888889
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 23 0.112982475627778
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 24 -0.263106944836364
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 25 -0.50048333137931
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 26 -0.1488562664
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 27 -0.115421210625
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 28 -0.0707560279130435
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 29 -0.138637624454167
"tBodyAccJerkMag.mean.." "WALKING_DOWNSTAIRS" 30 -0.293738801622581
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 1 -0.466503446226415
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 2 -0.321268911041667
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 3 -0.436901159491525
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 4 -0.400922254807692
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 5 -0.247403476914894
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 6 -0.207379799254902
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 7 -0.458695232352941
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 8 -0.141494613465854
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 9 -0.440667540204082
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 10 -0.262038042446809
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 11 -0.509587701296296
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 12 -0.432469300961538
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 13 -0.456190454
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 14 -0.28366383592037
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 15 -0.316050382083333
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 16 -0.48321905
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 17 -0.357233897916667
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 18 -0.601463948275862
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 19 -0.114189605875
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 20 -0.255611242098039
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 21 -0.355047693617021
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 22 -0.0957840344357143
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 23 -0.311143885098039
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 24 -0.488487620508475
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 25 -0.679160843538462
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 26 -0.404463896363636
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 27 -0.479067422156863
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 28 -0.388086248235294
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 29 -0.344324833061224
"tBodyAccJerkMag.mean.." "WALKING_UPSTAIRS" 30 -0.596600099538461
"tBodyAccJerkMag.std.." "LAYING" 1 -0.9282456284
"tBodyAccJerkMag.std.." "LAYING" 2 -0.98551807625
"tBodyAccJerkMag.std.." "LAYING" 3 -0.976121297903226
"tBodyAccJerkMag.std.." "LAYING" 4 -0.960786430740741
"tBodyAccJerkMag.std.." "LAYING" 5 -0.977477145384615
"tBodyAccJerkMag.std.." "LAYING" 6 -0.950341934385965
"tBodyAccJerkMag.std.." "LAYING" 7 -0.967310932307692
"tBodyAccJerkMag.std.." "LAYING" 8 -0.962954517222222
"tBodyAccJerkMag.std.." "LAYING" 9 -0.9550268052
"tBodyAccJerkMag.std.." "LAYING" 10 -0.967556980689655
"tBodyAccJerkMag.std.." "LAYING" 11 -0.976504858596491
"tBodyAccJerkMag.std.." "LAYING" 12 -0.962580915166667
"tBodyAccJerkMag.std.." "LAYING" 13 -0.980066243387097
"tBodyAccJerkMag.std.." "LAYING" 14 -0.966450909019608
"tBodyAccJerkMag.std.." "LAYING" 15 -0.973644462777778
"tBodyAccJerkMag.std.." "LAYING" 16 -0.987891003571429
"tBodyAccJerkMag.std.." "LAYING" 17 -0.980126745352113
"tBodyAccJerkMag.std.." "LAYING" 18 -0.989526277538462
"tBodyAccJerkMag.std.." "LAYING" 19 -0.980668287831325
"tBodyAccJerkMag.std.." "LAYING" 20 -0.980161687058824
"tBodyAccJerkMag.std.." "LAYING" 21 -0.978552618777778
"tBodyAccJerkMag.std.." "LAYING" 22 -0.959849821805556
"tBodyAccJerkMag.std.." "LAYING" 23 -0.986685651527778
"tBodyAccJerkMag.std.." "LAYING" 24 -0.983605927361111
"tBodyAccJerkMag.std.." "LAYING" 25 -0.961931605342466
"tBodyAccJerkMag.std.." "LAYING" 26 -0.989101949473684
"tBodyAccJerkMag.std.." "LAYING" 27 -0.988586771351351
"tBodyAccJerkMag.std.." "LAYING" 28 -0.973312647875
"tBodyAccJerkMag.std.." "LAYING" 29 -0.994646916811594
"tBodyAccJerkMag.std.." "LAYING" 30 -0.969642290285714
"tBodyAccJerkMag.std.." "SITTING" 1 -0.984120024042553
"tBodyAccJerkMag.std.." "SITTING" 2 -0.984475868043478
"tBodyAccJerkMag.std.." "SITTING" 3 -0.966550084230769
"tBodyAccJerkMag.std.." "SITTING" 4 -0.9625491104
"tBodyAccJerkMag.std.." "SITTING" 5 -0.965757731590909
"tBodyAccJerkMag.std.." "SITTING" 6 -0.948181827818182
"tBodyAccJerkMag.std.." "SITTING" 7 -0.970243274166667
"tBodyAccJerkMag.std.." "SITTING" 8 -0.980667377391304
"tBodyAccJerkMag.std.." "SITTING" 9 -0.9517802432
"tBodyAccJerkMag.std.." "SITTING" 10 -0.985209856296296
"tBodyAccJerkMag.std.." "SITTING" 11 -0.974511726792453
"tBodyAccJerkMag.std.." "SITTING" 12 -0.972745892745098
"tBodyAccJerkMag.std.." "SITTING" 13 -0.988813098163265
"tBodyAccJerkMag.std.." "SITTING" 14 -0.973343388888889
"tBodyAccJerkMag.std.." "SITTING" 15 -0.984639018474576
"tBodyAccJerkMag.std.." "SITTING" 16 -0.983615334057971
"tBodyAccJerkMag.std.." "SITTING" 17 -0.99144649921875
"tBodyAccJerkMag.std.." "SITTING" 18 -0.991159350526316
"tBodyAccJerkMag.std.." "SITTING" 19 -0.984205184931507
"tBodyAccJerkMag.std.." "SITTING" 20 -0.972537871515151
"tBodyAccJerkMag.std.." "SITTING" 21 -0.986520865058824
"tBodyAccJerkMag.std.." "SITTING" 22 -0.968576776774194
"tBodyAccJerkMag.std.." "SITTING" 23 -0.973668776323529
"tBodyAccJerkMag.std.." "SITTING" 24 -0.985418456176471
"tBodyAccJerkMag.std.." "SITTING" 25 -0.988311804923077
"tBodyAccJerkMag.std.." "SITTING" 26 -0.989986111666667
"tBodyAccJerkMag.std.." "SITTING" 27 -0.989200539571429
"tBodyAccJerkMag.std.." "SITTING" 28 -0.970301646111111
"tBodyAccJerkMag.std.." "SITTING" 29 -0.990531729333333
"tBodyAccJerkMag.std.." "SITTING" 30 -0.98605764
"tBodyAccJerkMag.std.." "STANDING" 1 -0.993096209433962
"tBodyAccJerkMag.std.." "STANDING" 2 -0.976675280185185
"tBodyAccJerkMag.std.." "STANDING" 3 -0.948770043278689
"tBodyAccJerkMag.std.." "STANDING" 4 -0.958159482142857
"tBodyAccJerkMag.std.." "STANDING" 5 -0.942962047678571
"tBodyAccJerkMag.std.." "STANDING" 6 -0.956099145964912
"tBodyAccJerkMag.std.." "STANDING" 7 -0.968566356037736
"tBodyAccJerkMag.std.." "STANDING" 8 -0.979932239074074
"tBodyAccJerkMag.std.." "STANDING" 9 -0.963764177777778
"tBodyAccJerkMag.std.." "STANDING" 10 -0.952058214545455
"tBodyAccJerkMag.std.." "STANDING" 11 -0.988853960638298
"tBodyAccJerkMag.std.." "STANDING" 12 -0.962678857213115
"tBodyAccJerkMag.std.." "STANDING" 13 -0.981865616666667
"tBodyAccJerkMag.std.." "STANDING" 14 -0.970437182833333
"tBodyAccJerkMag.std.." "STANDING" 15 -0.979994800566038
"tBodyAccJerkMag.std.." "STANDING" 16 -0.986761550641026
"tBodyAccJerkMag.std.." "STANDING" 17 -0.990363248205128
"tBodyAccJerkMag.std.." "STANDING" 18 -0.986015285890411
"tBodyAccJerkMag.std.." "STANDING" 19 -0.979640838082192
"tBodyAccJerkMag.std.." "STANDING" 20 -0.938454372328767
"tBodyAccJerkMag.std.." "STANDING" 21 -0.97160651494382
"tBodyAccJerkMag.std.." "STANDING" 22 -0.958825095396825
"tBodyAccJerkMag.std.." "STANDING" 23 -0.974811528235294
"tBodyAccJerkMag.std.." "STANDING" 24 -0.973108343043478
"tBodyAccJerkMag.std.." "STANDING" 25 -0.982637080945946
"tBodyAccJerkMag.std.." "STANDING" 26 -0.982626252972973
"tBodyAccJerkMag.std.." "STANDING" 27 -0.98415908975
"tBodyAccJerkMag.std.." "STANDING" 28 -0.954068391518987
"tBodyAccJerkMag.std.." "STANDING" 29 -0.990495689538462
"tBodyAccJerkMag.std.." "STANDING" 30 -0.950762271186441
"tBodyAccJerkMag.std.." "WALKING" 1 -0.0744717500625263
"tBodyAccJerkMag.std.." "WALKING" 2 -0.164150985127119
"tBodyAccJerkMag.std.." "WALKING" 3 -0.139916355325862
"tBodyAccJerkMag.std.." "WALKING" 4 -0.316918956
"tBodyAccJerkMag.std.." "WALKING" 5 -0.282242276785714
"tBodyAccJerkMag.std.." "WALKING" 6 -0.0706029648421053
"tBodyAccJerkMag.std.." "WALKING" 7 -0.027557329277193
"tBodyAccJerkMag.std.." "WALKING" 8 -0.184571053979167
"tBodyAccJerkMag.std.." "WALKING" 9 -0.317113487115385
"tBodyAccJerkMag.std.." "WALKING" 10 0.037608338009434
"tBodyAccJerkMag.std.." "WALKING" 11 -0.403141284745763
"tBodyAccJerkMag.std.." "WALKING" 12 -0.02028505044
"tBodyAccJerkMag.std.." "WALKING" 13 -0.131788528797719
"tBodyAccJerkMag.std.." "WALKING" 14 -0.439746918474576
"tBodyAccJerkMag.std.." "WALKING" 15 -0.310071425166667
"tBodyAccJerkMag.std.." "WALKING" 16 -0.403386563921569
"tBodyAccJerkMag.std.." "WALKING" 17 -0.275672786229508
"tBodyAccJerkMag.std.." "WALKING" 18 -0.42541866125
"tBodyAccJerkMag.std.." "WALKING" 19 0.0356558788076923
"tBodyAccJerkMag.std.." "WALKING" 20 0.0210765716843137
"tBodyAccJerkMag.std.." "WALKING" 21 -0.0838487968942308
"tBodyAccJerkMag.std.." "WALKING" 22 0.111532924945652
"tBodyAccJerkMag.std.." "WALKING" 23 -0.0268194363050847
"tBodyAccJerkMag.std.." "WALKING" 24 -0.409824562586207
"tBodyAccJerkMag.std.." "WALKING" 25 -0.542870062567568
"tBodyAccJerkMag.std.." "WALKING" 26 -0.279350754237288
"tBodyAccJerkMag.std.." "WALKING" 27 -0.266138940350877
"tBodyAccJerkMag.std.." "WALKING" 28 -0.390449724259259
"tBodyAccJerkMag.std.." "WALKING" 29 -0.133036273622642
"tBodyAccJerkMag.std.." "WALKING" 30 -0.353751020923077
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 1 -0.0257877197081633
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 2 0.22961718512766
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 3 -0.0926324494530612
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 4 -0.216858921977778
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 5 -0.0292570509829787
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 6 0.209502174375
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 7 0.0901836280510638
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 8 0.2534082561
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 9 0.039907818552381
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 10 0.110877231263158
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 11 -0.127017223413043
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 12 0.0655781271934783
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 13 -0.0433959844
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 14 0.194708838913556
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 15 0.159631710516667
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 16 -0.0783498875595745
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 17 -0.206576683876087
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 18 -0.3825173332
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 19 0.450612065720513
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 20 0.0467185842571111
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 21 0.0952339404955556
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 22 -0.0337640982530556
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 23 0.292087200087037
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 24 -0.143501970018182
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 25 -0.482976929827586
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 26 -0.111303956316
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 27 -0.0386367422818182
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 28 -0.0418872609934783
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 29 -0.0307693372041667
"tBodyAccJerkMag.std.." "WALKING_DOWNSTAIRS" 30 -0.125283184512903
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 1 -0.478991622075472
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 2 -0.21738939458125
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 3 -0.439020591694915
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 4 -0.437261477884615
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 5 -0.310186545957447
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 6 -0.169970363039216
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 7 -0.471265710980392
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 8 -0.228296364146341
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 9 -0.445485397959184
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 10 -0.226010197889362
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 11 -0.490485807222222
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 12 -0.329827968269231
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 13 -0.451225931090909
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 14 -0.337086266574074
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 15 -0.313363553125
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 16 -0.493067129607843
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 17 -0.390912450416667
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 18 -0.579330320344828
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 19 -0.284060693125
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 20 -0.239444370019608
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 21 -0.404183875893617
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 22 -0.0876501605595238
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 23 -0.362708849411765
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 24 -0.441068689830508
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 25 -0.674513059846154
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 26 -0.334531344727273
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 27 -0.464610567058824
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 28 -0.325362338235294
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 29 -0.254485176020408
"tBodyAccJerkMag.std.." "WALKING_UPSTAIRS" 30 -0.561837706461538
"tBodyAccMag.mean.." "LAYING" 1 -0.8419291525
"tBodyAccMag.mean.." "LAYING" 2 -0.977435485208333
"tBodyAccMag.mean.." "LAYING" 3 -0.972791346129032
"tBodyAccMag.mean.." "LAYING" 4 -0.954557603148148
"tBodyAccMag.mean.." "LAYING" 5 -0.966777882884615
"tBodyAccMag.mean.." "LAYING" 6 -0.918878850824561
"tBodyAccMag.mean.." "LAYING" 7 -0.936392023846154
"tBodyAccMag.mean.." "LAYING" 8 -0.935308633888889
"tBodyAccMag.mean.." "LAYING" 9 -0.9308684376
"tBodyAccMag.mean.." "LAYING" 10 -0.956781819655172
"tBodyAccMag.mean.." "LAYING" 11 -0.980621180175439
"tBodyAccMag.mean.." "LAYING" 12 -0.9482046755
"tBodyAccMag.mean.." "LAYING" 13 -0.960517768225806
"tBodyAccMag.mean.." "LAYING" 14 -0.905978250196078
"tBodyAccMag.mean.." "LAYING" 15 -0.955340661527778
"tBodyAccMag.mean.." "LAYING" 16 -0.961834634857143
"tBodyAccMag.mean.." "LAYING" 17 -0.953021411126761
"tBodyAccMag.mean.." "LAYING" 18 -0.986456241538462
"tBodyAccMag.mean.." "LAYING" 19 -0.96626080686747
"tBodyAccMag.mean.." "LAYING" 20 -0.960743126176471
"tBodyAccMag.mean.." "LAYING" 21 -0.952596583222222
"tBodyAccMag.mean.." "LAYING" 22 -0.934993799305556
"tBodyAccMag.mean.." "LAYING" 23 -0.962959196805556
